ID,LAT,LON,COUNTRY,IRGC_ID,K6,wc2.1_30s_elev,bio16,bio17,bio18,growingseason,temp1,temp2,temp3,temp4,temp6,bio3.y,bio4.y,gdd,prec2,prec3,avg_prec_year,prec4,vpd_values,hurs_values,rsds_values,cmi_values
IRIS_313-11074,17.96278,102.61389,Laos,IRGC_29533,Thailand,171,9972,274,6391,Avg_9,2934.375,2960.5,3013.5,3035.5,12404,4.80999994277954,2342,1899.5,3515,710.375,18166,903,1372.4,59.97,17.656,19.2
IRIS_313-11076,17.63833,105.21889,Laos,IRGC_29604,Thailand,468,14435,332,7605,Avg_9,2905.875,2932,2981.16666666667,3011.5,13447.375,5.17000007629395,2241,1593,5199,868.625,23997,959,1042.7,63.02,16.932,63.2
IRIS_313-11079,18.28028,103.86139,Laos,IRGC_29652,Cambodia,166,21961,273,11908,Avg_9,2923.375,2954.5,3003.66666666667,3027.5,13661.75,5.07999992370605,2257,1826.5,7445,928.25,33110,1065,1228.8,61.93,17.074,134.5
IRIS_313-11080,19.88333,102.13333,Laos,IRGC_29660,Thailand,296,7414,380,4415,Avg_9,2925,2953,3010.66666666667,3038,11082.125,4.92999982833862,2600,1838,2767.5,584,13659,842,1300.1,60.84,17.639,-12.6
IRIS_313-11081,18.28028,103.86139,Laos,IRGC_29688,Thailand,166,21961,273,11908,Avg_9,2923.375,2954.5,3003.66666666667,3027.5,13661.75,5.07999992370605,2257,1826.5,7445,928.25,33110,1065,1228.8,61.93,17.074,134.5
IRIS_313-11082,18.28028,103.86139,Laos,IRGC_29698,Thailand,166,21961,273,11908,Avg_9,2923.375,2954.5,3003.66666666667,3027.5,13661.75,5.07999992370605,2257,1826.5,7445,928.25,33110,1065,1228.8,61.93,17.074,134.5
IRIS_313-11083,16.50056,105.75028,Laos,IRGC_29713,Thailand,250,12530,224,6492,Avg_8,2931.75,2956.5,2997.16666666667,3026.5,12546.5,5.28000020980835,1888,1837.5,3775.5,1235.875,20606,990,1162,63.59,17.067,34
IRIS_313-11084,13.1,103.2,Cambodia,IRGC_29752,no_group,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-11085,16.42139,106.40306,Laos,IRGC_29773,Thailand,235,9630,298,4627,Avg_9,2929.125,2948.5,2996.5,3032.5,13252.875,5.09000015258789,2241,1784,3458.5,756.25,16876,893,1096.5,64.87,17.772,-8.6
IRIS_313-11086,17.96278,102.61389,Laos,IRGC_29838,Thailand,171,9972,274,6391,Avg_9,2934.375,2960.5,3013.5,3035.5,12404,4.80999994277954,2342,1899.5,3515,710.375,18166,903,1372.4,59.97,17.656,19.2
IRIS_313-11087,13.1,103.2,Cambodia,IRGC_29881,Cambodia,16,6797,295,2554,Avg_8,2959.5,2977.5,3025.16666666667,3062,13213.625,5.92999982833862,1447,2165.5,1625,1029.875,13660,752,1561.5,59.12,18.56,-29.3
IRIS_313-11088,13.01722,106.10083,Cambodia,IRGC_29896,Cambodia,51,9876,167,3541,Avg_7,2961.375,2973.5,3020.5,3039.5,13701.625,5.88000011444092,1266,2129,2404.5,1571.125,18753,832,1470.5,61.19,18.698,5.2
IRIS_313-11089,12.30083,104.9825,Cambodia,IRGC_29904,Cambodia,10,7662,279,2800,Avg_7,2965.5,2978,3026.5,3053.5,14713,6.05000019073486,1319,2184.5,1761.5,1340.75,15545,754,1556.3,59.98,19.135,-31.3
IRIS_313-11090,17.96278,102.61389,Laos,IRGC_29969,Thailand,171,9972,274,6391,Avg_9,2934.375,2960.5,3013.5,3035.5,12404,4.80999994277954,2342,1899.5,3515,710.375,18166,903,1372.4,59.97,17.656,19.2
IRIS_313-11091,16.50056,105.75028,Laos,IRGC_30051,Thailand,250,12530,224,6492,Avg_8,2931.75,2956.5,2997.16666666667,3026.5,12546.5,5.28000020980835,1888,1837.5,3775.5,1235.875,20606,990,1162,63.59,17.067,34
IRIS_313-11113,23.61167,90.33972,Bangladesh,IRGC_31665,no_group,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11114,23.61167,90.33972,Bangladesh,IRGC_31745,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11115,23.61167,90.33972,Bangladesh,IRGC_31832,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11118,16.47278,106.66056,Vietnam,IRGC_32074,Cambodia,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-11119,16.47278,106.66056,Vietnam,IRGC_32207,no_group,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-11120,26.93306,89.95,Bhutan,IRGC_32441,no_group,1397,23528,1549,23528,Avg_10,2832.625,2844,2931.16666666667,2958,5918.375,3.86999988555908,4102,713,5776.5,1432.375,40292,909,578.5,68.86,11.042,259.8
IRIS_313-11167,23.24972,87.85,India,IRGC_34904,India,36,8925,462,4402,Avg_9,2915.25,2965.5,3023.33333333333,3055.5,11488.5,3.98000001907349,4226,1881,3199,643.875,15410,922,1362,58.79,17.705,-0.5
IRIS_313-11178,-1.22333,100.44778,Indonesia,IRGC_35446,Indonesia,181,18289,11182,11976,Avg_7,2971.125,2972,2991.5,3004,12379.125,7.51999998092651,408,1864,3663,5014.5,57605,209,1050.9,68.01,17.488,339.1
IRIS_313-11179,1.83278,98.75694,Indonesia,IRGC_35481,Indonesia,518,17359,10897,11959,Avg_6,2940,2942,2973.83333333333,2993.5,11324.5,8.57999992370605,368,1616.5,4595,4711.625,56632,191,851.3,71.26,17.224,342.5
IRIS_313-11180,-1.22333,100.44778,Indonesia,IRGC_35488,Indonesia,181,18289,11182,11976,Avg_7,2971.125,2972,2991.5,3004,12379.125,7.51999998092651,408,1864,3663,5014.5,57605,209,1050.9,68.01,17.488,339.1
IRIS_313-11181,1.83278,98.75694,Indonesia,IRGC_35534,Indonesia,518,17359,10897,11959,Avg_6,2940,2942,2973.83333333333,2993.5,11324.5,8.57999992370605,368,1616.5,4595,4711.625,56632,191,851.3,71.26,17.224,342.5
IRIS_313-11182,-2.69056,119.02583,Indonesia,IRGC_35581,Indonesia,845,11306,7637,10609,Avg_6,2925.75,2925,2952.83333333333,2973,11498.25,8.67000007629395,205,1426,3687.5,3453.25,40060,162,732.2,72.29,16.452,212.1
IRIS_313-11196,15.99056,120.1425,Philippines,IRGC_36729,no_group,62,19885,382,8738,Avg_8,2973.25,2982.5,3007.5,3027,13707,5.5,838,2043,5855.5,2123.375,32524,1005,1243.9,65.05,18.365,116.4
IRIS_313-11203,25.9,89.03333,Bangladesh,IRGC_37086,Bangladesh,44,14061,273,14061,Avg_9,2905.875,2959,3010.5,3041,11428.5,4.3899998664856,3893,1735.5,4571,925.125,24502,953,1219.1,60.62,15.536,79.4
IRIS_313-11205,22.7,90.36667,Bangladesh,IRGC_37161,Bangladesh,9,13268,439,8276,Avg_9,2935,2976,3015.83333333333,3035.5,11199.375,3.88000011444092,3352,1891,4303.5,962.5,23346,872,1256.1,61.91,16.647,69.2
IRIS_313-11206,25.9,89.03333,Bangladesh,IRGC_37182,no_group,44,14061,273,14061,Avg_9,2905.875,2959,3010.5,3041,11428.5,4.3899998664856,3893,1735.5,4571,925.125,24502,953,1219.1,60.62,15.536,79.4
IRIS_313-11207,25.9,89.03333,Bangladesh,IRGC_37252,Bangladesh,44,14061,273,14061,Avg_9,2905.875,2959,3010.5,3041,11428.5,4.3899998664856,3893,1735.5,4571,925.125,24502,953,1219.1,60.62,15.536,79.4
IRIS_313-11208,22.29889,90.44056,Bangladesh,IRGC_37272,no_group,6,15608,431,9082,Avg_9,2933.75,2976,3016,3034,12633.5,3.9300000667572,3345,1898,5099.5,1045.75,26443,922,1248.9,62.1,16.827,80
IRIS_313-11209,25.9,89.03333,Bangladesh,IRGC_37341,no_group,44,14061,273,14061,Avg_9,2905.875,2959,3010.5,3041,11428.5,4.3899998664856,3893,1735.5,4571,925.125,24502,953,1219.1,60.62,15.536,79.4
IRIS_313-11211,24.65917,88.67528,Bangladesh,IRGC_37468,Bangladesh,15,9191,328,7811,Avg_9,2913.5,2966.5,3020.33333333333,3051.5,13308.5,4.11999988555908,4213,1834,3111,704.75,16189,925,1341.4,58.65,16.856,-13.1
IRIS_313-11212,24.91028,88.75556,Bangladesh,IRGC_37478,no_group,21,9727,309,8556,Avg_9,2910.75,2964,3018.5,3050.5,12200.875,4.17999982833862,4191,1812.5,3321,734,17315,931,1306.2,59.25,16.608,8.2
IRIS_313-11219,23.61167,90.33972,Bangladesh,IRGC_37815,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11220,23.61167,90.33972,Bangladesh,IRGC_37837,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11222,23.61167,90.33972,Bangladesh,IRGC_37967,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11224,23.61167,90.33972,Bangladesh,IRGC_38149,no_group,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11225,23.61167,90.33972,Bangladesh,IRGC_38251,no_group,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11226,23.61167,90.33972,Bangladesh,IRGC_38293,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11227,23.61167,90.33972,Bangladesh,IRGC_38344,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11228,23.61167,90.33972,Bangladesh,IRGC_38361,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11229,23.61167,90.33972,Bangladesh,IRGC_38416,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11230,23.61167,90.33972,Bangladesh,IRGC_38426,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11231,23.61167,90.33972,Bangladesh,IRGC_38456,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
IRIS_313-11312,0.86361,109.89389,Indonesia,IRGC_43496,Indonesia,461,14663,7704,9005,Avg_8,2937.25,2938,2971.66666666667,3008,10692.125,8.94999980926514,321,1692,2558.5,4112.125,44479,249,870.3,70.35,15.316,252.3
IRIS_313-11315,-3.29472,104.14194,Indonesia,IRGC_43542,Indonesia,24,9745,3335,4541,Avg_10,2962.625,2963.5,3004.5,3035.5,13819.5,7.78999996185303,541,2017,1107,2927.75,28053,411,1211.2,65.87,17.855,84.2
IRIS_313-11316,0.86361,109.89389,Indonesia,IRGC_43563,Indonesia,461,14663,7704,9005,Avg_8,2937.25,2938,2971.66666666667,3008,10692.125,8.94999980926514,321,1692,2558.5,4112.125,44479,249,870.3,70.35,15.316,252.3
IRIS_313-11317,1.83278,98.75694,Indonesia,IRGC_43645,Indonesia,518,17359,10897,11959,Avg_6,2940,2942,2973.83333333333,2993.5,11324.5,8.57999992370605,368,1616.5,4595,4711.625,56632,191,851.3,71.26,17.224,342.5
IRIS_313-11318,1.24972,124.83306,Indonesia,IRGC_43677,Indonesia,871,11402,4311,9148,Avg_4,2928,2932,2951.625,2973.5,14020.875,8.22000026702881,219,1450,3448.5,2296.5,33154,328,714.1,72.88,18.232,132.2
IRIS_313-11319,-2.45806,115.40806,Indonesia,IRGC_43709,Indonesia,15,8172,4295,4384,Avg_10,2963.875,2963.5,2998,3033.5,12758.375,7.73000001907349,286,2001,1330,2476.75,25879,254,1113.4,67.87,17.177,80.7
IRIS_313-11320,-2.63111,115.3525,Indonesia,IRGC_43727,Indonesia,13,8554,4862,4862,Avg_10,2963.875,2963.5,2997,3032.5,12944.75,7.78000020980835,263,1995.5,1512,2627.625,27858,232,1074.8,68.82,17.472,95.9
IRIS_313-11321,23.77861,90.33778,Bangladesh,IRGC_43826,Bangladesh,6,10671,425,10671,Avg_9,2922,2971,3016.16666666667,3042.5,11612.75,4.23000001907349,3749,1847.5,3568.5,951.375,20984,812,1262.6,60.92,16.406,45.2
IRIS_313-11327,16,103,Thailand,IRGC_44022,Thailand,198,6624,266,4583,Avg_8,2939.875,2970,3019.83333333333,3051,14632.875,5.19000005722046,2183,1994.5,1835.5,884.375,13471,783,1486.8,58.51,18.652,-47.3
IRIS_313-11330,17.95111,120.74333,Philippines,IRGC_44268,Cambodia,257,17592,645,6864,Avg_8,2940.5,2954.5,2996.5,3021,12816.625,5.92999982833862,1177,1826.5,4862,1963.5,28434,980,1228,62.6,18.984,91.1
IRIS_313-11331,18.1775,120.69472,Philippines,IRGC_44272,Cambodia,40,16580,740,6495,Avg_9,2958.625,2972.5,3009.66666666667,3029.5,14647.25,5.3899998664856,1358,1963,5997.5,1112.375,27060,968,1282.3,63.45,18.988,66.8
IRIS_313-11334,18.1775,120.69472,Philippines,IRGC_44402,Cambodia,40,16580,740,6495,Avg_9,2958.625,2972.5,3009.66666666667,3029.5,14647.25,5.3899998664856,1358,1963,5997.5,1112.375,27060,968,1282.3,63.45,18.988,66.8
IRIS_313-11335,16.52139,120.42278,Philippines,IRGC_44461,India,155,23605,829,9751,Avg_9,2964.375,2973.5,3005.16666666667,3019.5,13243.75,5.55000019073486,926,1918.5,8866,1627.75,39412,966,1199.2,65.67,19.081,176.8
IRIS_313-11338,8.6175,123.48778,Philippines,IRGC_44548,no_group,144,11004,3504,6256,Avg_9,2974.625,2977,3000.83333333333,3013,15073.375,6.71999979019165,509,1919.5,2498.5,2414.75,29294,411,1000.4,71.11,19.924,84.5
IRIS_313-11339,13.11139,121.04722,Philippines,IRGC_44634,Bangladesh,588,13384,1934,8127,Avg_9,2928.875,2939.5,2975.5,2998,13872,6.21999979019165,947,1590,4530,1844.25,30884,610,861,70.57,17.479,117.9
IRIS_313-11341,18.1775,120.69472,Philippines,IRGC_44642,Cambodia,40,16580,740,6495,Avg_9,2958.625,2972.5,3009.66666666667,3029.5,14647.25,5.3899998664856,1358,1963,5997.5,1112.375,27060,968,1282.3,63.45,18.988,66.8
IRIS_313-11343,17.98,120.65972,Philippines,IRGC_44707,no_group,60,18001,548,6859,Avg_8,2956,2969.5,3006.66666666667,3028,12624.375,5.82999992370605,1113,1964,4885.5,1973.5,28548,1008,1279.4,63.44,19.038,94.8
IRIS_313-11344,15.99056,120.44167,Philippines,IRGC_44735,no_group,14,15719,412,6955,Avg_8,2959.5,2971,3012.5,3036,13814,5.96999979019165,959,2042.5,4608,1748.75,26284,973,1378.4,62.21,18.163,65.6
IRIS_313-11345,18.1775,120.69472,Philippines,IRGC_44802,no_group,40,16580,740,6495,Avg_9,2958.625,2972.5,3009.66666666667,3029.5,14647.25,5.3899998664856,1358,1963,5997.5,1112.375,27060,968,1282.3,63.45,18.988,66.8
IRIS_313-11347,17.56222,120.39389,Philippines,IRGC_44805,no_group,7,17947,167,6424,Avg_9,2977,2986.5,3007,3019,16005,5.40000009536743,848,2009,6506.5,1001,27057,1092,1320.8,62.77,19.474,53.8
IRIS_313-11377,17.5675,120.79472,Philippines,IRGC_47120,no_group,363,17445,538,7632,Avg_8,2930.875,2945,2989,3015,14524.75,6.32000017166138,1034,1732.5,4959.5,1975,29335,940,1199.1,62.05,18.264,85.5
IRIS_313-11381,16.8775,121.25806,Philippines,IRGC_47255,no_group,673,11447,2300,11073,Avg_9,2913.375,2931,2976.83333333333,3008,11607.625,5.55999994277954,1768,1462,3991.5,1615.125,27533,557,947,66.48,17.258,95.3
IRIS_313-11382,7.28306,80.63306,SriLanka,IRGC_47372,no_group,584,8327,3303,5174,Avg_8,2930.75,2940,2975.66666666667,3000,13445.75,6.46999979019165,870,1650.5,1181.5,1781.5,20517,446,966.6,67.15,18.33,23.4
IRIS_313-11386,13.03944,101.49194,Thailand,IRGC_47773,no_group,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11387,13.03944,101.49194,Thailand,IRGC_47818,no_group,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11388,18.74389,99.72306,Thailand,IRGC_47978,Thailand,571,6852,224,4117,Avg_8,2917.75,2947.5,3000.16666666667,3013.5,11036.75,4.71999979019165,2346,1705,1680,850.5,12865,840,1254.5,60.47,17.055,-15.1
IRIS_313-11389,13.54694,100.27333,Thailand,IRGC_48292,Cambodia,5,6828,333,3775,Avg_8,2976.875,2990.5,3023,3041.5,14053.75,5.15999984741211,1168,2145.5,1392.5,1025.625,13334,792,1488.3,60.89,19.028,-41.4
IRIS_313-11390,16.82639,100.26028,Thailand,IRGC_48353,Thailand,50,7217,308,2965,Avg_8,2948.875,2973.5,3029.5,3041.5,12104.5,4.71000003814697,2175,2077.5,1999.5,976.5,14463,814,1563.1,59.11,18.15,-14.4
IRIS_313-11391,17.00556,99.82639,Thailand,IRGC_48387,Thailand,52,6424,291,3228,Avg_8,2950.875,2976.5,3033.83333333333,3045.5,13255.375,4.65000009536743,2299,2106.5,1659.5,923.875,13693,802,1633.5,58.2,18.138,-32.3
IRIS_313-11392,17.00556,99.82639,Thailand,IRGC_48454,no_group,52,6424,291,3228,Avg_8,2950.875,2976.5,3033.83333333333,3045.5,13255.375,4.65000009536743,2299,2106.5,1659.5,923.875,13693,802,1633.5,58.2,18.138,-32.3
IRIS_313-11393,16.82639,100.26028,Thailand,IRGC_48458,no_group,50,7217,308,2965,Avg_8,2948.875,2973.5,3029.5,3041.5,12104.5,4.71000003814697,2175,2077.5,1999.5,976.5,14463,814,1563.1,59.11,18.15,-14.4
IRIS_313-11394,-7.49306,112.42861,Indonesia,IRGC_48630,no_group,27,12497,1076,3437,Avg_12,2958.5,2964,3004.33333333333,3045,12863.375,7.09999990463257,550,2044,1529,2667.75,25012,728,1262.5,64.59,19.037,65.1
IRIS_313-11395,-7.49306,112.42861,Indonesia,IRGC_48665,Indonesia,27,12497,1076,3437,Avg_12,2958.5,2964,3004.33333333333,3045,12863.375,7.09999990463257,550,2044,1529,2667.75,25012,728,1262.5,64.59,19.037,65.1
IRIS_313-11398,-0.65028,119.81389,Indonesia,IRGC_48942,Indonesia,33,3153,1940,2911,Avg_4,2978.75,2981,3000.875,3017.5,15170.875,8.4399995803833,185,2006,912,861.125,10581,179,1154.3,67.38,19.559,-68.1
IRIS_313-11399,21.41667,91.98333,Bangladesh,IRGC_49127,no_group,5,25170,399,12926,Avg_9,2949.5,2981.5,3003.83333333333,3016,13412.25,3.59999990463257,2404,1848.5,8234,1070.25,36910,1083,1141.7,64.65,17.071,161.6
IRIS_313-11400,24.59056,91.71889,Bangladesh,IRGC_49182,no_group,13,18577,634,18226,Avg_10,2912.875,2933.5,3008.5,3040.5,11142.75,4.6100001335144,3571,1766.5,4893,1672.875,35935,822,1159.7,62.41,15.305,176.3
IRIS_313-11402,24.30528,91.67944,Bangladesh,IRGC_49257,Bangladesh,13,12200,565,11142,Avg_10,2912.375,2932,3009.5,3041,11373.625,4.59000015258789,3619,1773.5,3026.5,1284.75,24093,780,1181.8,62.15,15.773,76
IRIS_313-11403,10.75861,78.98389,India,IRGC_49359,Thailand,65,5073,566,1276,Avg_9,2959.25,2979,3041.83333333333,3095.5,15061.125,5.38000011444092,2497,2264,746,871.75,9436,785,1713.1,57.65,19.516,-91.5
IRIS_313-11404,24.38333,91.41667,Bangladesh,IRGC_49375,no_group,12,13761,618,13119,Avg_10,2913.75,2934,3010,3041.5,11357.5,4.59000015258789,3605,1782.5,3514,1328.75,26768,804,1194,61.8,15.485,99.5
IRIS_313-11405,18.68361,96.68306,Myanmar,IRGC_49386,Indonesia,62,19527,197,3509,Avg_8,2936.375,2967.5,3013,3016.5,12543.5,4.34999990463257,2306,1923,6093.5,2200.75,33195,986,1341.1,61.66,17.775,134.6
IRIS_313-11414,21.12778,82.80056,India,IRGC_49774,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11442,21.12778,82.80056,India,IRGC_51749,no_group,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11443,21.12778,82.80056,India,IRGC_51756,Thailand,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11445,25.87972,85.80389,India,IRGC_51854,India,52,8232,259,2636,Avg_9,2903.125,2960,3031.16666666667,3065,12351.625,3.90000009536743,5242,1828,3069,423,11909,1148,1453.1,56.64,17.953,-44
IRIS_313-11446,24.77,93.86222,India,IRGC_52009,India,778,9172,720,9172,Avg_10,2871.375,2890,2972.16666666667,3004,10663.625,4.55000019073486,3813,1291,2434.5,825.75,17900,741,907.8,63.32,17.224,30.8
IRIS_313-11447,24.77,93.86222,India,IRGC_52046,no_group,778,9172,720,9172,Avg_10,2871.375,2890,2972.16666666667,3004,10663.625,4.55000019073486,3813,1291,2434.5,825.75,17900,741,907.8,63.32,17.224,30.8
IRIS_313-11448,26.905,75.80111,India,IRGC_52067,no_group,433,5166,203,2866,Avg_9,2882.25,2944,3033.5,3086,11012.5,3.84999990463257,6218,1763.5,2162.5,185.375,6436,1417,1732.4,48.37,19.621,-79.1
IRIS_313-11460,21.12778,82.80056,India,IRGC_52760,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11485,16.48306,121.15,Philippines,IRGC_53058,Cambodia,276,7995,2399,6954,Avg_9,2933.875,2951.5,3001.5,3035.5,12237.75,5.59999990463257,1947,1750.5,2760.5,1426.875,21338,428,1143.3,64.93,17.869,34.9
IRIS_313-11490,24.41667,93.49972,India,IRGC_53799,no_group,1140,20311,1273,20311,Avg_9,2844.25,2898.5,2945.83333333333,2982.5,8452.125,4.71000003814697,3704,1000.5,6879,1762.25,38773,779,714,65.65,14.688,223.5
IRIS_313-11500,-8.48306,118.54083,Indonesia,IRGC_54356,no_group,277,9286,442,4850,Avg_12,2960.625,2967,2989.16666666667,3013.5,15548.25,6.15000009536743,649,1888,1020,1752,16252,879,1112.1,66.26,21.721,-31.9
IRIS_313-11505,21.12778,82.80056,India,IRGC_55017,India,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11506,21.12778,82.80056,India,IRGC_55043,no_group,274,10600,368,2443,Avg_8,2918,2969.5,3032.83333333333,3058,12184,3.91000008583069,4336,1974,3077,959.625,14250,1266,1725.8,52.84,18.575,-24.3
IRIS_313-11509,13.03944,101.49194,Thailand,IRGC_55265,Cambodia,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11521,16.47278,106.66056,Vietnam,IRGC_56126,no_group,227,8833,774,5595,Avg_9,2927.75,2950,2998.16666666667,3034.5,11635.5,4.6399998664856,2677,1734,2652.5,1113.75,17488,727,1046.1,66.31,17.258,8.2
IRIS_313-11530,13.03944,101.49194,Thailand,IRGC_57046,Cambodia,56,6825,542,3374,Avg_8,2955.625,2971,3009.66666666667,3034,13878.75,6.19999980926514,895,2024,1760,1063.875,14749,710,1311.9,63.23,17.962,-24.2
IRIS_313-11534,7.61556,100.07278,Thailand,IRGC_57377,Indonesia,13,9519,2164,3814,Avg_9,2968.25,2971.5,3010.83333333333,3041.5,13353.375,7.03999996185303,833,2024.5,1339,1816.875,19913,588,1224.9,66.1,18.339,23.9
IRIS_313-11543,17.62,96.58472,Myanmar,IRGC_58072,no_group,9,18885,101,3536,Avg_8,2938.5,2969.5,3016.83333333333,3024,12852.5,4.46999979019165,2195,2003,6189,1651.125,28989,1069,1364.5,62.12,17.001,100
IRIS_313-11544,21.7225,98.66694,Myanmar,IRGC_58087,no_group,889,13767,423,7060,Avg_9,2881,2923.5,2981.16666666667,3005,10801.625,4.55999994277954,3144,1421,4945.5,858.75,23144,928,1045.2,61.33,16.747,80.9
IRIS_313-11545,24.48778,95.52333,Myanmar,IRGC_58120,no_group,278,10169,349,6386,Avg_9,2909.25,2953,3005.83333333333,3033,9924,4.19999980926514,3540,1721.5,3360.5,861.125,19358,868,1137,63.64,16.024,49.8
IRIS_313-11546,24.48778,95.52333,Myanmar,IRGC_58146,no_group,278,10169,349,6386,Avg_9,2909.25,2953,3005.83333333333,3033,9924,4.19999980926514,3540,1721.5,3360.5,861.125,19358,868,1137,63.64,16.024,49.8
IRIS_313-11547,21.7225,98.66694,Myanmar,IRGC_58206,no_group,889,13767,423,7060,Avg_9,2881,2923.5,2981.16666666667,3005,10801.625,4.55999994277954,3144,1421,4945.5,858.75,23144,928,1045.2,61.33,16.747,80.9
IRIS_313-11548,24.48778,95.52333,Myanmar,IRGC_58222,no_group,278,10169,349,6386,Avg_9,2909.25,2953,3005.83333333333,3033,9924,4.19999980926514,3540,1721.5,3360.5,861.125,19358,868,1137,63.64,16.024,49.8
IRIS_313-11549,24.48778,95.52333,Myanmar,IRGC_58226,Thailand,278,10169,349,6386,Avg_9,2909.25,2953,3005.83333333333,3033,9924,4.19999980926514,3540,1721.5,3360.5,861.125,19358,868,1137,63.64,16.024,49.8
IRIS_313-11558,23.61167,90.33972,Bangladesh,IRGC_58824,Bangladesh,7,10941,436,10281,Avg_9,2927.625,2974.5,3016.16666666667,3039.5,12192,4.05000019073486,3628,1858.5,3664,935.125,21071,815,1260.3,61.28,16.486,39.4
